TradDt,SYMBOL,SPOT_CLOSE
2025-11-25,OILCOUNTUB,62.18
2025-11-25,OIL,421.05
2025-11-25,OLECTRA,1269.0
2025-11-25,OMFREIGHT,88.69
2025-11-25,OMINFRAL,105.7
2025-11-25,OMAXAUTO,87.1
2025-11-25,OMAXE,68.49
2025-11-25,PAYTM,1241.4
2025-11-25,MOBIKWIK,238.0
2025-11-25,ONEPOINT,51.84
2025-11-25,ONESOURCE,1609.4
2025-11-25,ONMOBILE,57.52
2025-11-25,ONWARDTEC,272.45
2025-11-25,OPTIEMUS,533.55
2025-11-25,OFSS,8084.0
2025-11-25,ORBTEXP,205.01
2025-11-25,ORCHPHARMA,842.1
2025-11-25,ORIENTBELL,288.45
2025-11-25,ORIENTCEM,172.6
2025-11-25,ORIENTCER,40.32
2025-11-25,ORIENTELEC,199.45
2025-11-25,GREENPOWER,12.86
2025-11-25,ORIENTHOT,120.63
2025-11-25,ORIENTPPR,23.39
2025-11-25,ORIENTLTD,81.76
2025-11-25,ORIENTTECH,366.1
2025-11-25,OAL,320.6
2025-11-25,ORIENTALTL,8.72
2025-11-25,OBCL,55.14
2025-11-25,ORISSAMINE,4871.5
2025-11-25,ORKLAINDIA,655.55
2025-11-25,ORTINGLOBE,11.93
2025-11-25,OSWALAGRO,62.55
2025-11-25,OSWALGREEN,34.65
2025-11-25,OSWALPUMPS,565.6
2025-11-25,PNGJL,618.2
2025-11-25,PGHH,12824.0
2025-11-25,PACEDIGITK,217.13
2025-11-25,PAGEIND,38535.0
2025-11-25,PAISALO,34.6
2025-11-25,PAKKA,115.75
2025-11-25,PALASHSECU,113.57
2025-11-25,PANACEABIO,345.15
2025-11-25,PANAMAPET,296.05
2025-11-25,PANSARI,281.3
2025-11-25,PAR,89.97
2025-11-25,PARADEEP,156.8
2025-11-25,PARAGMILK,324.9
2025-11-25,PARACABLES,39.25
2025-11-25,PARAS,710.45
2025-11-25,PARASPETRO,1.98
2025-11-25,PARKHOTELS,137.28
2025-11-25,PARSVNATH,13.88
2025-11-25,PASHUPATI,811.05
2025-11-25,PASUPTAC,57.96
2025-11-25,PATANJALI,569.35
2025-11-25,PATELENG,31.95
2025-11-25,PATINTLOG,14.23
2025-11-25,PATELRMART,245.88
2025-11-25,PAVNAIND,31.06
2025-11-25,POLICYBZR,1765.9
2025-11-25,PCJEWELLER,10.17
2025-11-25,PCBL,326.2
2025-11-25,PDSL,369.55
2025-11-25,PGIL,1709.2
2025-11-25,PEARLPOLY,22.58
2025-11-25,PENINLAND,29.12
2025-11-25,PENIND,223.25
2025-11-25,PERSISTENT,6370.5
2025-11-25,PETRONET,272.15
2025-11-25,PFIZER,5000.0
2025-11-25,PGEL,570.35
2025-11-25,PWL,135.59
2025-11-25,PIIND,3448.5
2025-11-25,PICCADIL,607.9
2025-11-25,PIDILITIND,1466.6
2025-11-25,PILITA,11.48
2025-11-25,PILANIINVS,5119.5
2025-11-25,PINELABS,245.92
2025-11-25,PIONEEREMB,27.79
2025-11-25,PIRAMALFIN,1619.3
2025-11-25,PPLPHARMA,184.87
2025-11-25,PITTIENG,869.5
2025-11-25,PIXTRANS,1451.4
2025-11-25,PLASTIBLEN,163.68
2025-11-25,PLATIND,273.55
2025-11-25,PLAZACABLE,41.18
2025-11-25,PNBGILTS,84.78
2025-11-25,PNBHOUSING,881.45
2025-11-25,PNCINFRA,248.9
2025-11-25,PODDARMENT,260.05
2025-11-25,POKARNA,915.05
2025-11-25,POLYMED,1908.8
2025-11-25,POLYCAB,7439.0
2025-11-25,POLYPLEX,834.3
2025-11-25,POCL,1309.2
2025-11-25,PONNIERODE,281.25
2025-11-25,POONAWALLA,459.75
2025-11-25,PVSL,131.39
2025-11-25,PFC,361.4
2025-11-25,POWERGRID,273.45
2025-11-25,POWERMECH,2334.6
2025-11-25,PPAP,222.45
2025-11-25,PRABHA,192.11
2025-11-25,PRAJIND,322.6
2025-11-25,PRAKASH,131.81
2025-11-25,PPL,248.7
2025-11-25,PRAKASHSTL,4.61
2025-11-25,DIAMONDYD,1003.4
2025-11-25,PRECAM,173.69
2025-11-25,PRECWIRE,248.27
2025-11-25,PRECOT,447.1
2025-11-25,PREMIERENE,967.4
2025-11-25,PREMEXPLN,532.1
2025-11-25,PREMIERPOL,44.15
2025-11-25,PRESTIGE,1655.9
2025-11-25,PRICOLLTD,624.75
2025-11-25,PFOCUS,170.12
2025-11-25,PRIMESECU,303.75
2025-11-25,PRIMO,24.03
2025-11-25,PRINCEPIPE,277.85
2025-11-25,PRSMJOHNSN,137.06
2025-11-25,PRITI,57.09
2025-11-25,PRITIKAUTO,14.79
2025-11-25,PRIVISCL,3061.3
2025-11-25,PGHL,5825.5
2025-11-25,PROSTARM,156.25
2025-11-25,PROTEAN,817.3
2025-11-25,PRUDENT,2474.1
2025-11-25,PRUDMOULI,25.15
2025-11-25,PSPPROJECT,909.45
2025-11-25,PFS,34.12
2025-11-25,PTC,159.89
2025-11-25,PTCIL,17876.0
2025-11-25,PTL,39.4
2025-11-25,PDMJEPAPER,101.45
2025-11-25,PSB,29.91
2025-11-25,PUNJABCHEM,1275.7
2025-11-25,PNB,123.05
2025-11-25,PURVA,247.15
2025-11-25,PVRINOX,1049.6
2025-11-25,PYRAMID,164.85
2025-11-25,QUADFUTURE,303.85
2025-11-25,QPOWER,745.0
2025-11-25,QGOLDHALF,103.28
2025-11-25,QNIFTY,2829.26
2025-11-25,QUESS,218.55
2025-11-25,QUICKHEAL,297.45
2025-11-25,RKSWAMY,121.48
2025-11-25,RMDRIP,79.12
2025-11-25,RRKABEL,1362.2
2025-11-25,RSYSTEMS,400.2
2025-11-25,RNBDENIMS,129.78
2025-11-25,RSSOFTWARE,46.2
2025-11-25,RPPINFRA,103.54
2025-11-25,RACE,155.17
2025-11-25,RACLGEAR,1062.8
2025-11-25,RADAAN,3.31
2025-11-25,RADHIKAJWE,79.99
2025-11-25,RADIANTCMS,52.37
2025-11-25,RADICO,3284.5
2025-11-25,RPEL,1009.05
2025-11-25,RVNL,322.9
2025-11-25,RAILTEL,338.15
2025-11-25,RAIN,109.71
2025-11-25,RAINBOW,1347.0
2025-11-25,ROML,50.34
2025-11-25,RAJTV,41.49
2025-11-25,ARENTERP,52.22
2025-11-25,RAJESHEXPO,187.49
2025-11-25,RAJMET,4.06
2025-11-25,RAJOOENG,72.72
2025-11-25,RAJRATAN,440.85
2025-11-25,RPPL,18.1
2025-11-25,RAJSREESUG,36.77
2025-11-25,RALLIS,261.55
2025-11-25,RAMRAT,602.85
2025-11-25,RAMAPHO,177.17
2025-11-25,RAMASTEEL,10.09
2025-11-25,RAMCOIND,317.0
2025-11-25,RAMCOSYS,597.1
2025-11-25,RKFORGE,531.75
2025-11-25,RAMKY,598.45
2025-11-25,RANASUG,13.18
2025-11-25,RML,765.2
2025-11-25,RANEHOLDIN,1392.0
2025-11-25,RPTECH,326.45
2025-11-25,RCF,139.52
2025-11-25,RATEGAIN,688.0
2025-11-25,RATNAMANI,2324.6
2025-11-25,RATNAVEER,147.63
2025-11-25,RTNINDIA,43.13
2025-11-25,RTNPOWER,9.9
2025-11-25,RKDL,25.02
2025-11-25,RELTD,151.85
2025-11-25,RAYMONDLSL,1108.2
2025-11-25,RAYMOND,487.0
2025-11-25,RAYMONDREL,486.45
2025-11-25,RBLBANK,308.25
2025-11-25,RBZJEWEL,139.7
2025-11-25,RECLTD,351.75
2025-11-25,REDINGTON,288.05
2025-11-25,REDTAPE,132.64
2025-11-25,REFEX,320.95
2025-11-25,REGAAL,84.29
2025-11-25,REGENCERAM,46.1
2025-11-25,RELAXO,400.15
2025-11-25,GILT5YBEES,63.52
2025-11-25,SDL26BEES,135.16
2025-11-25,RELCHEMQ,141.27
2025-11-25,RIIL,853.25
2025-11-25,RELIANCE,1539.7
2025-11-25,RPOWER,37.2
2025-11-25,RELIGARE,246.0
2025-11-25,REMSONSIND,121.16
2025-11-25,RGL,120.46
2025-11-25,REPCOHOME,417.2
2025-11-25,REPRO,500.2
2025-11-25,RESPONIND,189.65
2025-11-25,RBA,63.74
2025-11-25,RVTH,773.25
2025-11-25,RHETAN,22.46
2025-11-25,RHIM,461.15
2025-11-25,RICOAUTO,103.68
2025-11-25,RITCO,269.55
2025-11-25,RITES,236.64
2025-11-25,RKEC,56.25
2025-11-25,RHL,217.15
2025-11-25,ROLEXRINGS,104.29
2025-11-25,ROLLT,1.17
2025-11-25,ROSSARI,594.95
2025-11-25,ROSSELLIND,57.56
2025-11-25,ROSSTECH,692.85
2025-11-25,ROTO,59.43
2025-11-25,ROUTE,668.15
2025-11-25,ROHLTD,397.25
2025-11-25,RPGLIFE,2251.2
2025-11-25,RPSGVENT,795.1
2025-11-25,RSWM,151.93
2025-11-25,RUBFILA,75.14
2025-11-25,RUBICON,654.8
2025-11-25,RUCHINFRA,6.21
2025-11-25,RUCHIRA,120.22
2025-11-25,REPL,126.77
2025-11-25,RUPA,173.12
2025-11-25,RUSHIL,23.0
2025-11-25,SCHAND,164.23
2025-11-25,SHK,172.38
2025-11-25,S&SPOWER,246.35
2025-11-25,SPAL,772.3
2025-11-25,SAATVIKGL,416.1
2025-11-25,SADBHAV,10.08
2025-11-25,SAFARI,2465.5
2025-11-25,SAGCEM,212.64
2025-11-25,SAGARDEEP,26.24
2025-11-25,SAGILITY,50.01
2025-11-25,SAHYADRI,248.45
2025-11-25,SAILIFE,874.65
2025-11-25,KALAMANDIR,167.13
2025-11-25,SAKAR,369.5
2025-11-25,SAKSOFT,203.8
2025-11-25,SAKHTISUG,18.92
2025-11-25,SAKUMA,2.43
2025-11-25,SALASAR,10.06
2025-11-25,SALONA,268.35
2025-11-25,SALZERELEC,719.0
2025-11-25,SAMBHV,105.96
2025-11-25,SAMHI,178.21
2025-11-25,SAMMAANCAP,151.74
2025-11-25,SAMPANN,34.05
2025-11-25,MOTHERSON,110.21
2025-11-25,SANATHAN,478.75
2025-11-25,SANDESH,1110.6
2025-11-25,SANDHAR,508.6
2025-11-25,SANDUMA,199.13
2025-11-25,SANGAMIND,450.05
2025-11-25,SANGHIIND,63.51
2025-11-25,SANGHVIMOV,340.45
2025-11-25,SANGINITA,10.07
2025-11-25,SANOFICONR,4790.8
2025-11-25,SANOFI,4380.7
2025-11-25,SANSERA,1660.6
2025-11-25,SANSTAR,90.63
2025-11-25,SAPPHIRE,259.55
2025-11-25,SSDL,81.28
2025-11-25,SARDAEN,489.0
2025-11-25,SAREGAMA,370.9
2025-11-25,SARLAPOLY,88.34
2025-11-25,SMLT,97.49
2025-11-25,SARVESHWAR,4.62
2025-11-25,SASKEN,1340.0
2025-11-25,SASTASUNDR,318.85
2025-11-25,SATIA,68.83
2025-11-25,SATIN,149.09
2025-11-25,SAURASHCEM,90.32
2025-11-25,SOTL,365.95
2025-11-25,SBC,26.1
2025-11-25,SBFC,107.34
2025-11-25,SBICARD,873.4
2025-11-25,SBILIFE,2031.0
2025-11-25,SETFGOLD,106.65
2025-11-25,SETFNIF50,276.7
2025-11-25,SETFNIFBK,601.47
2025-11-25,SETFNN50,727.05
2025-11-25,LIQUIDSBI,1000.01
2025-11-25,SBIBPB,49.27
2025-11-25,SBIETFCON,127.6
2025-11-25,SBIETFIT,404.2
2025-11-25,SBIETFPB,287.5
2025-11-25,SBIETFQLTY,228.99
2025-11-25,SBILIQETF,1015.71
2025-11-25,SBINEQWETF,33.22
2025-11-25,SBISILVER,153.03
2025-11-25,SETF10GILT,260.09
2025-11-25,SCHAEFFLER,3917.3
2025-11-25,SCHNEIDER,714.05
2025-11-25,SCODATUBES,159.91
2025-11-25,SEAMECLTD,876.3
2025-11-25,SECMARK,116.18
2025-11-25,SEMAC,332.05
2025-11-25,SENCO,313.25
2025-11-25,SENORES,765.4
2025-11-25,SEPC,9.74
2025-11-25,SEQUENT,221.96
2025-11-25,SERVOTECH,94.82
2025-11-25,STYL,301.4
2025-11-25,SESHAPAPER,244.25
2025-11-25,SETCO,15.14
2025-11-25,SGFIN,400.65
2025-11-25,SGMART,346.95
2025-11-25,SHAHALLOYS,77.7
2025-11-25,SHAH,3.81
2025-11-25,SHAILY,2527.2
2025-11-25,SHAKTIPUMP,683.4
2025-11-25,SHALBY,210.97
2025-11-25,SHALPAINTS,66.42
2025-11-25,SHANKARA,120.78
2025-11-25,SHANTIGEAR,470.1
2025-11-25,SHANTIGOLD,213.43
2025-11-25,SHANTI,9.36
2025-11-25,SHARDACROP,826.95
2025-11-25,SHARDAMOTR,909.3
2025-11-25,SHAREINDIA,161.74
2025-11-25,SFL,593.1
2025-11-25,SCPL,209.96
2025-11-25,SHEKHAWATI,19.17
2025-11-25,SHEMAROO,113.22
2025-11-25,SHILCTECH,4171.9
2025-11-25,SHILPAMED,350.85
2025-11-25,SCILAL,47.55
2025-11-25,SCI,232.45
2025-11-25,SHIVAUM,283.0
2025-11-25,SHIVAMILLS,63.18
2025-11-25,SHIVATEX,185.95
2025-11-25,SBCL,439.8
2025-11-25,SHIVALIK,398.4
2025-11-25,SHIVAMAUTO,27.1
2025-11-25,SHOPERSTOP,418.8
2025-11-25,SHRADHA,44.7
2025-11-25,SHREEPUSHK,410.0
2025-11-25,SHREECEM,26455.0
2025-11-25,SHREDIGCEM,90.15
2025-11-25,RAMANEWS,28.79
2025-11-25,RENUKA,26.82
2025-11-25,BALAJEE,40.55
2025-11-25,SVLL,701.1
2025-11-25,SHREEJISPG,314.3
2025-11-25,SHRENIK,0.51
2025-11-25,SHREYANIND,184.46
2025-11-25,SHRINGARMS,223.32
2025-11-25,LIQUIDSHRI,1080.8
2025-11-25,SHRIRAMFIN,838.25
2025-11-25,SHRIPISTON,2596.2
2025-11-25,SHRIRAMPPS,87.8
2025-11-25,SHYAMCENT,6.51
2025-11-25,SHYAMMETL,818.4
2025-11-25,SHYAMTEL,12.33
2025-11-25,ENRIN,3097.5
2025-11-25,SIEMENS,3181.1
2025-11-25,SIGACHI,34.05
2025-11-25,SIGNATURE,1111.7
2025-11-25,SIGIND,50.78
2025-11-25,SIGNPOST,213.87
2025-11-25,SILINV,541.8
2025-11-25,SILVERTUC,791.25
2025-11-25,SIMPLEXINF,291.15
2025-11-25,SINCLAIR,84.27
2025-11-25,SINDHUTRAD,23.68
2025-11-25,SINTERCOM,117.5
2025-11-25,SIRCA,513.5
2025-11-25,SIS,331.5
2025-11-25,SIYSIL,737.5
2025-11-25,SJS,1699.4
2025-11-25,SJVN,77.88
2025-11-25,SKFINDIA,1947.6
2025-11-25,SKIPPER,466.85
2025-11-25,SKMEGGPROD,424.3
2025-11-25,SKYGOLD,337.45
2025-11-25,SMARTLINK,132.55
2025-11-25,SMARTWORKS,507.05
2025-11-25,SMCGLOBAL,58.08
2025-11-25,SMLMAH,2830.5
2025-11-25,SMSLIFE,1380.1
2025-11-25,SMSPHARMA,273.55
2025-11-25,SNOWMAN,42.97
2025-11-25,SOBHA,1548.9
2025-11-25,SOFTTECH,330.4
2025-11-25,SOLARINDS,13267.0
2025-11-25,SOLARA,523.2
2025-11-25,SOLARWORLD,290.15
2025-11-25,SOLEX,1917.4
2025-11-25,SDBL,117.04
2025-11-25,SOMANYCERA,425.45
2025-11-25,SOMICONVEY,126.74
2025-11-25,SONACOMS,501.3
2025-11-25,SONAMLTD,44.02
2025-11-25,SONATSOFTW,357.95
2025-11-25,SOUTHWEST,193.31
2025-11-25,SPANDANA,269.35
2025-11-25,SPECIALITY,124.66
2025-11-25,SPECTRUM,1200.0
2025-11-25,SPENCERS,45.81
2025-11-25,SPIC,84.73
2025-11-25,SPLIL,38.97
2025-11-25,SPMLINFRA,198.53
2025-11-25,SPORTKING,93.54
2025-11-25,SRHHYPOLTD,511.45
2025-11-25,SREEL,225.06
2025-11-25,SRF,2793.8
2025-11-25,SRGHFL,269.15
2025-11-25,SABTNL,1357.05
2025-11-25,HAVISHA,1.92
2025-11-25,LOTUSDEV,170.19
2025-11-25,SRM,584.75
2025-11-25,SGLTL,159.07
2025-11-25,SIL,16.64
2025-11-25,STANLEY,224.25
2025-11-25,STARCEMENT,226.45
2025-11-25,STARHEALTH,496.25
2025-11-25,STARPAPER,163.67
2025-11-25,STARTECK,294.1
2025-11-25,SBIN,983.6
2025-11-25,SAIL,132.25
2025-11-25,STEELCITY,91.17
2025-11-25,STEELXIND,8.71
2025-11-25,SSWL,193.03
2025-11-25,STEELCAS,217.96
2025-11-25,STEL,498.8
2025-11-25,STERTOOLS,283.75
2025-11-25,STLTECH,105.63
2025-11-25,SGL,13.54
2025-11-25,STLNETWORK,23.11
2025-11-25,STOVEKRAFT,622.9
2025-11-25,STAR,885.7
2025-11-25,SWSOLAR,224.81
2025-11-25,STUDDS,546.8
2025-11-25,STYLAMIND,2178.3
2025-11-25,STYRENIX,2035.5
2025-11-25,SUBEXLTD,11.97
2025-11-25,SUBROS,837.1
2025-11-25,SUDARSCHEM,1010.8
2025-11-25,SUKHJITS,147.2
2025-11-25,SULA,232.8
2025-11-25,SUMIT,75.39
2025-11-25,SUMICHEM,451.1
2025-11-25,SUMMITSEC,2061.2
2025-11-25,SPARC,132.83
2025-11-25,SUNPHARMA,1776.8
2025-11-25,SUNTV,542.9
2025-11-25,SUNDRMBRAK,737.7
2025-11-25,SUNCLAY,1243.4
2025-11-25,SUNDARMFIN,4764.1
2025-11-25,SUNDARAM,1.82
2025-11-25,SUNDRMFAST,964.85
2025-11-25,SUNDROP,753.5
2025-11-25,SUNFLAG,249.95
2025-11-25,SUNTECK,419.55
2025-11-25,SUPERSPIN,9.13
2025-11-25,SUPERHOUSE,156.96
2025-11-25,SUPRAJIT,450.75
2025-11-25,SUPREME,81.46
2025-11-25,SUPREMEIND,3427.3
2025-11-25,SPLPETRO,666.15
2025-11-25,SUPRIYA,756.4
2025-11-25,SURAJEST,264.45
2025-11-25,SURAJLTD,268.5
2025-11-25,SURAKSHA,291.25
2025-11-25,SURANASOL,28.83
2025-11-25,SURANAT&P,20.5
2025-11-25,SBGLP,31.17
2025-11-25,SURYAROSNI,265.15
2025-11-25,SURYALAXMI,58.81
2025-11-25,SURYODAY,141.22
2025-11-25,SUTLEJTEX,33.51
2025-11-25,SUVEN,171.94
2025-11-25,SUVIDHAA,3.73
2025-11-25,SUYOG,651.95
2025-11-25,SUZLON,54.19
2025-11-25,SVPGLOB,4.75
2025-11-25,SWANCORP,445.55
2025-11-25,SWARAJENG,3627.1
2025-11-25,SWELECTES,700.0
2025-11-25,SWIGGY,394.6
2025-11-25,SYMPHONY,857.4
2025-11-25,SYNCOMF,15.63
2025-11-25,SGIL,550.0
2025-11-25,SYNGENE,642.05
2025-11-25,SYRMA,833.8
2025-11-25,SYSTMTXC,160.34
2025-11-25,TTL,9.41
2025-11-25,TAINWALCHM,192.73
2025-11-25,TAJGVK,396.3
2025-11-25,TALBROAUTO,278.35
2025-11-25,TMB,505.45
2025-11-25,TNPL,142.08
2025-11-25,TNPETRO,104.97
2025-11-25,TNTELE,10.37
2025-11-25,TANLA,557.95
2025-11-25,TARACHAND,76.66
2025-11-25,TARC,132.62
2025-11-25,TARMAT,51.81
2025-11-25,TARSONS,227.65
2025-11-25,TASTYBITE,8348.0
2025-11-25,TATACAP,325.0
2025-11-25,TATACHEM,803.9
2025-11-25,TATACOMM,1825.9
2025-11-25,TCS,3119.2
2025-11-25,TATACONSUM,1177.7
2025-11-25,TATAELXSI,5164.0
2025-11-25,TATAINVEST,726.55
2025-11-25,TMPV,352.45
2025-11-25,TATAPOWER,380.0
2025-11-25,TATASTEEL,166.33
2025-11-25,TATATECH,669.5
2025-11-25,TTML,50.8
2025-11-25,NETF,279.61
2025-11-25,NPBET,292.13
2025-11-25,TNIDETF,97.42
2025-11-25,TATAGOLD,12.12
2025-11-25,TATSILV,15.18
2025-11-25,TATVA,1465.1
2025-11-25,TBOTEK,1705.3
2025-11-25,TCIEXP,586.05
2025-11-25,TCIFINANCE,11.18
2025-11-25,TCPLPACK,3139.9
2025-11-25,TDPOWERSYS,760.65
2025-11-25,TEAMGTY,262.6
2025-11-25,TEAMLEASE,1695.7
2025-11-25,TPHQ,0.55
2025-11-25,TECHM,1494.7
2025-11-25,TECHNOE,1166.3
2025-11-25,TIIL,2401.3
2025-11-25,TEGA,1884.2
2025-11-25,TEJASNET,476.7
2025-11-25,TEMBO,756.85
2025-11-25,TENNIND,501.15
2025-11-25,TEXINFRA,101.71
2025-11-25,TEXRAIL,127.82
2025-11-25,TEXMOPIPES,50.05
2025-11-25,TGBHOTELS,10.65
2025-11-25,THANGAMAYL,3244.5
2025-11-25,ANUP,2272.2
2025-11-25,BYKE,56.83
2025-11-25,GESHIP,1064.0
2025-11-25,GROBTEA,1029.0
2025-11-25,INDIACEM,399.55
2025-11-25,INDHOTEL,726.5
2025-11-25,THEINVEST,120.88
2025-11-25,NIACL,172.93
2025-11-25,PHOENIXLTD,1731.7
2025-11-25,RAMCOCEM,1006.6
2025-11-25,RUBYMILLS,230.08
2025-11-25,SOUTHBANK,38.65
2025-11-25,STCINDIA,117.94
2025-11-25,UGARSUGAR,40.32
2025-11-25,WIPL,165.82
2025-11-25,THEJO,1660.2
2025-11-25,THEMISMED,102.79
2025-11-25,THERMAX,2882.8
2025-11-25,TIRUMALCHM,235.75
2025-11-25,THOMASCOOK,151.04
2025-11-25,THOMASCOTT,360.7
2025-11-25,THYROCARE,1493.2
2025-11-25,TIGERLOGS,38.04
2025-11-25,TIJARIA,6.79
2025-11-25,TIL,280.9
2025-11-25,TI,471.05
2025-11-25,TIMETECHNO,199.93
2025-11-25,TIMKEN,3116.1
2025-11-25,TINNARUBR,819.45
2025-11-25,TIPSFILMS,381.4
2025-11-25,TIPSMUSIC,510.25
2025-11-25,TIRUPATIFL,36.46
2025-11-25,TITAGARH,837.1
2025-11-25,TITAN,3855.1
2025-11-25,TOKYOPLAST,118.8
2025-11-25,TOLINS,146.17
2025-11-25,TORNTPHARM,3745.2
2025-11-25,TORNTPOWER,1293.0
2025-11-25,TOTAL,65.77
2025-11-25,TOUCHWOOD,105.09
2025-11-25,TFCILTD,67.76
2025-11-25,TPLPLASTEH,68.65
2025-11-25,TRACXN,46.41
2025-11-25,TARIL,298.85
2025-11-25,TREL,26.14
2025-11-25,TCI,1095.3
2025-11-25,TRANSRAILL,646.45
2025-11-25,TFL,14.1
2025-11-25,TRANSWORLD,217.66
2025-11-25,TRAVELFOOD,1358.0
2025-11-25,TREEHOUSE,7.65
2025-11-25,TRENT,4243.9
2025-11-25,TRF,306.4
2025-11-25,TBZ,170.94
2025-11-25,TRIDENT,27.82
2025-11-25,TRIVENI,355.2
2025-11-25,TRITURBINE,538.9
2025-11-25,TRUALT,444.9
2025-11-25,TRU,9.17
2025-11-25,TSFINV,527.0
2025-11-25,TTKHLTCARE,1118.6
2025-11-25,TTKPRESTIG,660.8
2025-11-25,TIINDIA,2879.7
2025-11-25,TVTODAY,139.56
2025-11-25,TVVISION,5.81
2025-11-25,TVSELECT,551.35
2025-11-25,TVSHLTD,14517.0
2025-11-25,TVSMOTOR,3447.8
2025-11-25,TVSSRICHAK,4714.8
2025-11-25,TVSSCS,106.16
2025-11-25,UCAL,123.06
2025-11-25,UCOBANK,30.64
2025-11-25,USK,23.79
2025-11-25,UFLEX,499.25
2025-11-25,UFO,81.26
2025-11-25,UGROCAP,171.63
2025-11-25,UJJIVANSFB,53.86
2025-11-25,ULTRACEMCO,11580.0
2025-11-25,UMAEXPORTS,40.04
2025-11-25,UMIYA-MRO,87.43
2025-11-25,UNICHEMLAB,471.5
2025-11-25,UNIECOM,126.53
2025-11-25,UNIINFO,17.01
2025-11-25,UNIMECH,943.0
2025-11-25,UNIONBANK,152.85
2025-11-25,UNIONGOLD,122.55
2025-11-25,UNIPARTS,481.2
2025-11-25,UNIENTER,144.4
2025-11-25,UNITECH,6.14
2025-11-25,UBL,1699.2
2025-11-25,UNIDT,197.27
2025-11-25,UFBL,190.01
2025-11-25,UNITEDTEA,442.2
2025-11-25,UNITDSPR,1430.4
2025-11-25,UNIVASTU,66.51
2025-11-25,UNIVCABLES,907.75
2025-11-25,UNIVPHOTO,262.95
2025-11-25,UNOMINDA,1285.3
2025-11-25,UDS,185.25
2025-11-25,UPL,749.7
2025-11-25,URAVIDEF,193.51
2025-11-25,URBANCO,135.46
2025-11-25,URJA,12.27
2025-11-25,UMESLTD,5.17
2025-11-25,USHAMART,412.55
2025-11-25,UTIAMC,1140.6
2025-11-25,GOLDSHARE,104.9
2025-11-25,NIF10GETF,26.11
2025-11-25,NIF5GETF,63.9
2025-11-25,NIFITETF,382.27
2025-11-25,NIFMID150,222.29
2025-11-25,SILVERETF,150.84
2025-11-25,UTIBANKETF,60.63
2025-11-25,UTINEXT50,73.29
2025-11-25,UTINIFTETF,285.14
2025-11-25,UTISENSETF,931.27
2025-11-25,UTISXN50,92.23
2025-11-25,UTKARSHBNK,16.08
2025-11-25,UTTAMSUGAR,231.11
2025-11-25,VGUARD,341.2
2025-11-25,V2RETAIL,2402.7
2025-11-25,WABAG,1395.5
2025-11-25,VADILALIND,5331.0
2025-11-25,VAIBHAVGBL,236.75
2025-11-25,VAISHALI,8.9
2025-11-25,VAKRANGEE,7.93
2025-11-25,VALIANTLAB,70.01
2025-11-25,VALIANTORG,251.35
2025-11-25,DBREALTY,134.03
2025-11-25,VARDHACRLC,39.44
2025-11-25,VHL,3649.0
2025-11-25,VARDMNPOLY,6.57
2025-11-25,VSSL,273.15
2025-11-25,VTL,425.15
2025-11-25,VARROC,659.85
2025-11-25,VBL,449.05
2025-11-25,VASCONEQ,49.58
2025-11-25,VASWANI,55.22
2025-11-25,VCL,1.59
2025-11-25,MANYAVAR,611.9
2025-11-25,VEDL,504.65
2025-11-25,VEEDOL,1628.1
2025-11-25,VENKEYS,1340.3
2025-11-25,VENTIVE,727.8
2025-11-25,VENUSPIPES,1279.3
2025-11-25,VENUSREM,677.3
2025-11-25,VERANDA,205.03
2025-11-25,VERTOZ,71.56
2025-11-25,VESUVIUS,480.3
2025-11-25,VETO,111.81
2025-11-25,VSTL,132.33
2025-11-25,VIDHIING,369.25
2025-11-25,VIJAYA,1008.6
2025-11-25,VIJIFIN,2.8
2025-11-25,VIKASECO,1.47
2025-11-25,VIKASLIFE,1.76
2025-11-25,VIKRAMSOLR,271.5
2025-11-25,VIKRAN,108.51
2025-11-25,VIMTALABS,614.6
2025-11-25,VINATIORGA,1600.1
2025-11-25,VINDHYATEL,1512.7
2025-11-25,VINEETLAB,42.45
2025-11-25,VINNY,1.33
2025-11-25,VINCOFE,159.78
2025-11-25,VINYLINDIA,250.45
2025-11-25,VIPCLOTHNG,32.4
2025-11-25,VIPIND,355.35
2025-11-25,VIPULLTD,8.64
2025-11-25,VIVIDHA,0.73
2025-11-25,VISAKAIND,68.18
2025-11-25,VMM,133.93
2025-11-25,VISHNU,521.05
2025-11-25,VPRPL,79.91
2025-11-25,VISHWARAJ,6.94
2025-11-25,VLEGOV,22.61
2025-11-25,VLSFINANCE,300.3
2025-11-25,VMART,783.5
2025-11-25,VMSTMT,61.26
2025-11-25,IDEA,10.05
2025-11-25,VOLTAMP,8072.0
2025-11-25,VOLTAS,1356.3
2025-11-25,VRAJ,133.38
2025-11-25,VRLLOG,266.5
2025-11-25,VSTIND,248.6
2025-11-25,VSTTILLERS,5494.5
2025-11-25,WSI,78.02
2025-11-25,WAAREEENER,3260.6
2025-11-25,WAAREERTL,1052.2
2025-11-25,WALCHANNAG,155.91
2025-11-25,WANBURY,232.7
2025-11-25,WEALTH,1026.4
2025-11-25,WEBELSOLAR,109.5
2025-11-25,WEIZMANIND,104.12
2025-11-25,WELCORP,865.55
2025-11-25,WELENT,533.9
2025-11-25,WELINV,1219.6
2025-11-25,WELSPUNLIV,130.27
2025-11-25,WENDT,8030.0
